id_cliente_anon,zona,tipo_cliente,mes,tipo_servicio,superficie_m2,distancia_km,tecnico_id,servicios_mes,monto_mensual_ars
31,RIVADAVIA,Residencial,9,Fumigación,266,9.6,1,1,9461
31,RIVADAVIA,Residencial,10,Fumigación,115,7.8,8,1,14388
31,RIVADAVIA,Residencial,11,Fumigación,95,7.5,1,2,16508
31,RIVADAVIA,Residencial,12,Fumigación,225,9.2,2,3,26660
32,DESCONOCIDA,Comercial/Industrial,1,Fumigación,440,15.8,6,2,20690
32,DESCONOCIDA,Comercial/Industrial,2,Desinfección,344,14.7,3,4,32550
32,DESCONOCIDA,Comercial/Industrial,3,Fumigación,486,15.1,5,2,24807
32,DESCONOCIDA,Comercial/Industrial,4,Fumigación,313,12.9,8,1,12344
32,DESCONOCIDA,Comercial/Industrial,5,Desinfección,702,13.2,1,3,28542
32,DESCONOCIDA,Comercial/Industrial,6,Fumigación,326,12.8,1,3,30875
32,DESCONOCIDA,Comercial/Industrial,7,Desinfección,602,13.2,6,2,17871
32,DESCONOCIDA,Comercial/Industrial,8,Fumigación,388,13.6,8,1,11923
32,DESCONOCIDA,Comercial/Industrial,9,Fumigación,456,15.5,2,1,15140
32,DESCONOCIDA,Comercial/Industrial,10,Desinfección,942,12.7,5,4,47476
32,DESCONOCIDA,Comercial/Industrial,11,Desinfección,292,13.8,4,4,35087
32,DESCONOCIDA,Comercial/Industrial,12,Desratización,579,16.1,1,1,11466
33,SARMIENTO,Residencial,1,Desinfección,309,64.1,5,1,10169
33,SARMIENTO,Residencial,2,Desinfección,212,61.8,7,5,38976
33,SARMIENTO,Residencial,3,Fumigación,272,60.5,4,0,3509
33,SARMIENTO,Residencial,4,Fumigación,151,61.6,1,0,1852
33,SARMIENTO,Residencial,5,Desinfección,205,60.2,1,0,6774
33,SARMIENTO,Residencial,6,Desinfección,238,61.4,6,3,23593
33,SARMIENTO,Residencial,7,Desratización,141,65.3,5,0,6343
33,SARMIENTO,Residencial,8,Fumigación,89,62.7,6,3,26467
33,SARMIENTO,Residencial,9,Fumigación,82,63.7,8,1,9850
33,SARMIENTO,Residencial,10,Desinfección,334,61.5,6,2,18297
33,SARMIENTO,Residencial,11,Fumigación,302,60.0,6,4,41200
33,SARMIENTO,Residencial,12,Desratización,96,61.1,1,1,16635
34,DESCONOCIDA,Residencial,1,Desratización,272,12.3,4,1,11164
34,DESCONOCIDA,Residencial,2,Fumigación,181,14.7,7,1,13954
34,DESCONOCIDA,Residencial,3,Desinfección,144,13.1,7,1,8749
34,DESCONOCIDA,Residencial,4,Desinfección,95,16.4,8,0,0
34,DESCONOCIDA,Residencial,5,Fumigación,133,15.2,1,3,24387
34,DESCONOCIDA,Residencial,6,Desratización,86,13.4,8,0,0
34,DESCONOCIDA,Residencial,7,Fumigación,121,14.1,6,0,0
34,DESCONOCIDA,Residencial,8,Desinfección,85,13.2,6,0,2474
34,DESCONOCIDA,Residencial,9,Fumigación,69,12.4,3,2,21605
34,DESCONOCIDA,Residencial,10,Desratización,276,12.4,4,1,15576
34,DESCONOCIDA,Residencial,11,Fumigación,128,14.0,5,0,2436
34,DESCONOCIDA,Residencial,12,Fumigación,172,12.5,6,3,26129
35,DESCONOCIDA,Residencial,1,Desratización,104,15.2,5,0,3146
35,DESCONOCIDA,Residencial,2,Fumigación,125,14.5,1,2,21377
35,DESCONOCIDA,Residencial,3,Fumigación,84,13.7,4,1,7458
35,DESCONOCIDA,Residencial,4,Desratización,336,14.2,7,1,12450
35,DESCONOCIDA,Residencial,5,Desratización,230,13.2,6,0,0
35,DESCONOCIDA,Residencial,6,Desinfección,103,12.8,5,1,5791
35,DESCONOCIDA,Residencial,7,Desinfección,83,13.5,3,1,11232
35,DESCONOCIDA,Residencial,8,Fumigación,66,12.4,6,0,1307
35,DESCONOCIDA,Residencial,9,Fumigación,151,14.2,2,1,13311
35,DESCONOCIDA,Residencial,10,Fumigación,214,13.6,3,0,528
35,DESCONOCIDA,Residencial,11,Desinfección,201,13.1,7,1,6959
35,DESCONOCIDA,Residencial,12,Desinfección,111,12.3,6,0,0
36,DESCONOCIDA,Residencial,1,Desinfección,125,13.6,3,2,21171
36,DESCONOCIDA,Residencial,2,Desinfección,82,15.1,4,2,19034
36,DESCONOCIDA,Residencial,3,Fumigación,89,12.5,1,0,0
36,DESCONOCIDA,Residencial,4,Fumigación,276,12.0,7,1,3963
36,DESCONOCIDA,Residencial,5,Fumigación,58,14.4,5,1,13000
36,DESCONOCIDA,Residencial,6,Fumigación,55,12.7,8,1,10743
36,DESCONOCIDA,Residencial,7,Fumigación,96,15.4,1,1,12586
36,DESCONOCIDA,Residencial,8,Desratización,333,13.1,4,1,5740
36,DESCONOCIDA,Residencial,9,Fumigación,142,13.9,7,0,0
36,DESCONOCIDA,Residencial,10,Fumigación,481,12.9,4,2,23076
36,DESCONOCIDA,Residencial,11,Fumigación,117,15.4,5,0,0
36,DESCONOCIDA,Residencial,12,Desinfección,205,15.0,3,2,15272
37,DESCONOCIDA,Residencial,1,Desinfección,254,13.5,4,0,0
37,DESCONOCIDA,Residencial,2,Fumigación,430,12.7,5,5,52806
37,DESCONOCIDA,Residencial,3,Fumigación,101,14.7,6,2,19702
37,DESCONOCIDA,Residencial,4,Desinfección,141,14.8,7,1,10675
37,DESCONOCIDA,Residencial,5,Fumigación,127,12.7,3,3,29550
37,DESCONOCIDA,Residencial,6,Desinfección,215,12.3,8,0,0
37,DESCONOCIDA,Residencial,7,Desinfección,312,13.2,6,0,3381
37,DESCONOCIDA,Residencial,8,Fumigación,312,12.7,2,0,0
37,DESCONOCIDA,Residencial,9,Fumigación,100,13.2,2,0,6699
37,DESCONOCIDA,Residencial,10,Desratización,89,14.4,6,1,11583
37,DESCONOCIDA,Residencial,11,Fumigación,202,14.6,4,0,905
37,DESCONOCIDA,Residencial,12,Fumigación,77,14.1,7,0,1126
38,RIVADAVIA,Residencial,1,Desinfección,218,9.5,5,1,6061
38,RIVADAVIA,Residencial,2,Desratización,141,10.4,6,1,12856
38,RIVADAVIA,Residencial,3,Desratización,283,7.1,2,3,29767
38,RIVADAVIA,Residencial,4,Desinfección,257,7.2,7,0,3808
38,RIVADAVIA,Residencial,5,Fumigación,152,8.3,1,0,1324
38,RIVADAVIA,Residencial,6,Fumigación,74,8.6,1,1,7152
38,RIVADAVIA,Residencial,7,Desinfección,77,7.2,7,1,9183
38,RIVADAVIA,Residencial,8,Desinfección,145,8.4,7,2,13909
38,RIVADAVIA,Residencial,9,Fumigación,183,7.1,8,2,17180
38,RIVADAVIA,Residencial,10,Desratización,118,9.2,5,1,10930
38,RIVADAVIA,Residencial,11,Fumigación,85,8.2,1,0,1611
38,RIVADAVIA,Residencial,12,Fumigación,120,7.6,8,3,26590
39,DESCONOCIDA,Residencial,1,Fumigación,284,12.7,7,1,9452
39,DESCONOCIDA,Residencial,2,Fumigación,120,14.3,4,1,9002
39,DESCONOCIDA,Residencial,3,Fumigación,102,13.1,2,1,11739
39,DESCONOCIDA,Residencial,4,Fumigación,76,13.9,2,0,2993
39,DESCONOCIDA,Residencial,5,Fumigación,136,18.0,5,2,21303
39,DESCONOCIDA,Residencial,6,Desinfección,259,12.0,3,1,7027
39,DESCONOCIDA,Residencial,7,Desinfección,266,16.2,2,1,15653
39,DESCONOCIDA,Residencial,8,Desinfección,91,14.5,3,0,0
39,DESCONOCIDA,Residencial,9,Desratización,152,16.0,3,1,8188
39,DESCONOCIDA,Residencial,10,Fumigación,96,12.1,5,1,11427
39,DESCONOCIDA,Residencial,11,Fumigación,115,15.4,3,1,14760
39,DESCONOCIDA,Residencial,12,Desratización,135,13.6,7,1,11698
40,DESCONOCIDA,Residencial,1,Fumigación,107,14.0,3,2,18146
40,DESCONOCIDA,Residencial,2,Desratización,336,13.7,5,4,47608
40,DESCONOCIDA,Residencial,3,Fumigación,101,12.3,8,0,0
40,DESCONOCIDA,Residencial,4,Desratización,97,12.0,5,1,7982
40,DESCONOCIDA,Residencial,5,Fumigación,91,12.7,5,1,12324
40,DESCONOCIDA,Residencial,6,Desratización,64,12.4,5,2,23983
40,DESCONOCIDA,Residencial,7,Fumigación,342,12.7,5,1,6431
40,DESCONOCIDA,Residencial,8,Desratización,140,16.3,7,1,15877
40,DESCONOCIDA,Residencial,9,Fumigación,185,16.0,8,1,13293
40,DESCONOCIDA,Residencial,10,Desinfección,171,13.7,1,2,18887
40,DESCONOCIDA,Residencial,11,Desratización,106,16.1,4,0,3754
40,DESCONOCIDA,Residencial,12,Fumigación,139,14.2,8,4,39757
41,DESCONOCIDA,Residencial,1,Desinfección,208,13.6,2,0,2371
41,DESCONOCIDA,Residencial,2,Desinfección,67,13.7,6,1,7558
41,DESCONOCIDA,Residencial,3,Fumigación,114,12.8,8,0,0
41,DESCONOCIDA,Residencial,4,Desinfección,125,16.3,5,1,5977
41,DESCONOCIDA,Residencial,5,Desinfección,104,15.2,3,1,9355
41,DESCONOCIDA,Residencial,6,Desratización,103,13.1,2,2,20347
41,DESCONOCIDA,Residencial,7,Fumigación,154,13.4,5,1,7969
41,DESCONOCIDA,Residencial,8,Fumigación,292,15.1,8,3,29139
41,DESCONOCIDA,Residencial,9,Desratización,180,14.1,1,2,20803
41,DESCONOCIDA,Residencial,10,Desratización,90,15.3,3,3,27586
41,DESCONOCIDA,Residencial,11,Fumigación,541,12.5,8,2,21076
41,DESCONOCIDA,Residencial,12,Desinfección,294,14.3,7,3,28099
42,DESCONOCIDA,Residencial,1,Fumigación,108,12.7,1,0,0
42,DESCONOCIDA,Residencial,2,Fumigación,297,16.0,6,0,1062
42,DESCONOCIDA,Residencial,3,Fumigación,156,12.5,4,0,2450
42,DESCONOCIDA,Residencial,4,Fumigación,75,13.9,4,1,10158
42,DESCONOCIDA,Residencial,5,Desinfección,275,13.7,7,4,32382
42,DESCONOCIDA,Residencial,6,Fumigación,90,13.8,5,0,5782
42,DESCONOCIDA,Residencial,7,Desratización,184,12.4,4,0,3567
42,DESCONOCIDA,Residencial,8,Desratización,152,15.1,5,2,26259
42,DESCONOCIDA,Residencial,9,Desinfección,193,14.2,5,0,0
42,DESCONOCIDA,Residencial,10,Fumigación,358,12.9,4,1,11761
42,DESCONOCIDA,Residencial,11,Fumigación,138,13.1,4,1,13209
42,DESCONOCIDA,Residencial,12,Desinfección,75,13.6,1,3,28784
43,DESCONOCIDA,Residencial,1,Desinfección,96,12.7,1,2,18819
43,DESCONOCIDA,Residencial,2,Fumigación,73,13.2,7,2,17572
43,DESCONOCIDA,Residencial,3,Desratización,63,12.1,6,0,1054
43,DESCONOCIDA,Residencial,4,Desinfección,255,14.8,7,2,17144
43,DESCONOCIDA,Residencial,5,Desratización,149,12.8,1,1,11132
43,DESCONOCIDA,Residencial,6,Desinfección,130,12.6,3,1,7617
43,DESCONOCIDA,Residencial,7,Desinfección,109,13.6,8,1,8979
43,DESCONOCIDA,Residencial,8,Fumigación,222,14.2,8,1,1668
43,DESCONOCIDA,Residencial,9,Desratización,317,12.4,3,1,8686
43,DESCONOCIDA,Residencial,10,Desratización,88,12.5,7,1,12619
43,DESCONOCIDA,Residencial,11,Fumigación,180,12.5,8,0,7042
43,DESCONOCIDA,Residencial,12,Fumigación,245,12.6,2,2,21104
44,DESCONOCIDA,Residencial,1,Fumigación,160,12.5,5,2,18381
44,DESCONOCIDA,Residencial,2,Desinfección,211,13.2,5,0,0
44,DESCONOCIDA,Residencial,3,Desratización,75,12.3,7,1,8052
44,DESCONOCIDA,Residencial,4,Fumigación,322,15.3,3,0,973
44,DESCONOCIDA,Residencial,5,Desinfección,222,14.4,8,1,9904
44,DESCONOCIDA,Residencial,6,Fumigación,191,13.1,8,1,8250
44,DESCONOCIDA,Residencial,7,Desratización,235,14.5,3,1,11229
44,DESCONOCIDA,Residencial,8,Desinfección,119,13.9,7,0,2634
44,DESCONOCIDA,Residencial,9,Desinfección,81,12.8,7,3,25864
44,DESCONOCIDA,Residencial,10,Fumigación,73,12.8,5,2,19327
44,DESCONOCIDA,Residencial,11,Fumigación,68,14.4,2,1,8597
44,DESCONOCIDA,Residencial,12,Fumigación,179,12.5,7,3,24777
45,DESCONOCIDA,Residencial,1,Fumigación,112,12.3,4,2,18137
45,DESCONOCIDA,Residencial,2,Desratización,310,12.6,2,2,24689
45,DESCONOCIDA,Residencial,3,Desinfección,273,13.1,3,0,1617
45,DESCONOCIDA,Residencial,4,Desratización,221,13.1,3,2,22768
45,DESCONOCIDA,Residencial,5,Desratización,194,12.4,4,0,3372
45,DESCONOCIDA,Residencial,6,Desinfección,96,13.8,4,0,4788
45,DESCONOCIDA,Residencial,7,Desinfección,105,12.0,6,1,10128
45,DESCONOCIDA,Residencial,8,Desratización,96,12.2,7,1,11701
45,DESCONOCIDA,Residencial,9,Desinfección,80,12.6,2,0,0
45,DESCONOCIDA,Residencial,10,Fumigación,132,14.2,5,2,21080
45,DESCONOCIDA,Residencial,11,Fumigación,243,13.2,5,1,16294
45,DESCONOCIDA,Residencial,12,Fumigación,127,13.2,1,0,0
46,DESCONOCIDA,Residencial,1,Desratización,93,12.4,2,1,13577
46,DESCONOCIDA,Residencial,2,Desinfección,127,13.1,3,2,19423
46,DESCONOCIDA,Residencial,3,Fumigación,154,12.9,7,2,20426
46,DESCONOCIDA,Residencial,4,Desinfección,107,14.8,1,1,3979
46,DESCONOCIDA,Residencial,5,Desinfección,132,14.8,2,2,11899
46,DESCONOCIDA,Residencial,6,Fumigación,535,14.0,8,0,1566
46,DESCONOCIDA,Residencial,7,Fumigación,67,12.4,5,3,32067
46,DESCONOCIDA,Residencial,8,Desinfección,51,14.6,4,1,3283
46,DESCONOCIDA,Residencial,9,Fumigación,148,13.0,6,1,9358
46,DESCONOCIDA,Residencial,10,Desinfección,174,13.9,3,3,26375
46,DESCONOCIDA,Residencial,11,Fumigación,129,13.9,7,1,9008
46,DESCONOCIDA,Residencial,12,Desratización,83,12.9,7,2,19139
47,DESCONOCIDA,Residencial,1,Desinfección,307,14.2,1,2,21928
47,DESCONOCIDA,Residencial,2,Desinfección,143,14.0,4,5,40874
47,DESCONOCIDA,Residencial,3,Desratización,152,13.3,3,1,12231
47,DESCONOCIDA,Residencial,4,Fumigación,219,15.0,6,2,16576
47,DESCONOCIDA,Residencial,5,Fumigación,126,12.2,8,1,8132
47,DESCONOCIDA,Residencial,6,Fumigación,120,15.0,6,3,28824
47,DESCONOCIDA,Residencial,7,Desinfección,307,12.9,5,1,9163
47,DESCONOCIDA,Residencial,8,Desinfección,59,14.7,5,1,9291
47,DESCONOCIDA,Residencial,9,Desinfección,169,12.1,5,1,12954
47,DESCONOCIDA,Residencial,10,Fumigación,161,14.0,2,2,19661
47,DESCONOCIDA,Residencial,11,Fumigación,111,12.7,3,1,11543
47,DESCONOCIDA,Residencial,12,Fumigación,129,12.1,2,1,466
48,DESCONOCIDA,Residencial,1,Fumigación,291,12.5,5,2,19300
48,DESCONOCIDA,Residencial,2,Desinfección,90,13.3,6,1,10089
48,DESCONOCIDA,Residencial,3,Fumigación,211,12.9,3,2,18239
48,DESCONOCIDA,Residencial,4,Fumigación,141,14.4,3,2,16597
48,DESCONOCIDA,Residencial,5,Desratización,198,15.2,5,2,27683
48,DESCONOCIDA,Residencial,6,Fumigación,176,12.8,2,0,3112
48,DESCONOCIDA,Residencial,7,Fumigación,51,14.5,8,2,16937
48,DESCONOCIDA,Residencial,8,Desinfección,89,14.0,1,1,11784
48,DESCONOCIDA,Residencial,9,Fumigación,95,12.7,5,2,17665
48,DESCONOCIDA,Residencial,10,Desinfección,83,13.9,5,1,4281
48,DESCONOCIDA,Residencial,11,Desratización,102,13.0,8,0,0
48,DESCONOCIDA,Residencial,12,Desratización,151,14.1,1,0,0
49,DESCONOCIDA,Residencial,1,Fumigación,231,15.3,6,0,0
49,DESCONOCIDA,Residencial,2,Desratización,71,12.7,1,0,0
49,DESCONOCIDA,Residencial,3,Fumigación,142,12.3,3,1,10074
49,DESCONOCIDA,Residencial,4,Fumigación,164,15.1,1,3,31114
49,DESCONOCIDA,Residencial,5,Fumigación,257,16.0,3,1,10342
49,DESCONOCIDA,Residencial,6,Desratización,328,15.4,6,0,421
49,DESCONOCIDA,Residencial,7,Fumigación,126,12.5,1,2,20454
49,DESCONOCIDA,Residencial,8,Fumigación,84,16.6,2,0,449
49,DESCONOCIDA,Residencial,9,Desinfección,170,12.3,7,1,10384
49,DESCONOCIDA,Residencial,10,Fumigación,85,14.5,3,1,9443
49,DESCONOCIDA,Residencial,11,Fumigación,162,12.0,2,1,13089
49,DESCONOCIDA,Residencial,12,Fumigación,93,12.1,1,2,18527
50,DESCONOCIDA,Residencial,1,Fumigación,186,12.3,2,0,0
50,DESCONOCIDA,Residencial,2,Fumigación,96,12.1,5,0,3579
50,DESCONOCIDA,Residencial,3,Fumigación,310,15.0,7,1,15703
50,DESCONOCIDA,Residencial,4,Desinfección,141,15.1,1,2,13879
50,DESCONOCIDA,Residencial,5,Fumigación,62,14.3,8,2,20902
50,DESCONOCIDA,Residencial,6,Fumigación,235,15.9,3,0,0
50,DESCONOCIDA,Residencial,7,Desratización,127,12.6,7,0,0
50,DESCONOCIDA,Residencial,8,Fumigación,194,15.7,6,4,41408
50,DESCONOCIDA,Residencial,9,Desinfección,238,14.4,1,0,2485
50,DESCONOCIDA,Residencial,10,Fumigación,145,13.7,6,2,20087
50,DESCONOCIDA,Residencial,11,Fumigación,69,12.7,4,2,18889
50,DESCONOCIDA,Residencial,12,Fumigación,153,13.0,6,2,22199
51,DESCONOCIDA,Residencial,1,Fumigación,286,13.0,5,1,8747
51,DESCONOCIDA,Residencial,2,Fumigación,133,13.7,3,1,14693
51,DESCONOCIDA,Residencial,3,Fumigación,176,14.8,1,2,21918
51,DESCONOCIDA,Residencial,4,Fumigación,90,12.9,5,0,0
51,DESCONOCIDA,Residencial,5,Fumigación,64,12.7,7,2,15671
51,DESCONOCIDA,Residencial,6,Fumigación,128,12.1,7,0,0
51,DESCONOCIDA,Residencial,7,Fumigación,143,12.8,8,2,21139
51,DESCONOCIDA,Residencial,8,Fumigación,254,14.4,3,1,11893
51,DESCONOCIDA,Residencial,9,Fumigación,148,13.0,5,2,17616
51,DESCONOCIDA,Residencial,10,Desinfección,243,14.4,3,0,1117
51,DESCONOCIDA,Residencial,11,Fumigación,110,12.4,5,1,12927
51,DESCONOCIDA,Residencial,12,Desinfección,68,13.7,3,3,25320
52,DESCONOCIDA,Residencial,1,Desinfección,182,12.8,3,4,32179
52,DESCONOCIDA,Residencial,2,Fumigación,304,12.8,4,1,13098
52,DESCONOCIDA,Residencial,3,Desratización,102,12.8,3,2,25021
52,DESCONOCIDA,Residencial,4,Desratización,197,15.3,4,3,33059
52,DESCONOCIDA,Residencial,5,Fumigación,201,12.5,1,1,6069
52,DESCONOCIDA,Residencial,6,Fumigación,125,14.3,8,3,28502
52,DESCONOCIDA,Residencial,7,Desinfección,206,14.7,6,1,10384
52,DESCONOCIDA,Residencial,8,Desinfección,170,15.3,1,1,12221
52,DESCONOCIDA,Residencial,9,Fumigación,206,13.1,5,1,9080
52,DESCONOCIDA,Residencial,10,Fumigación,187,13.1,2,1,13497
52,DESCONOCIDA,Residencial,11,Fumigación,134,15.0,2,3,27667
52,DESCONOCIDA,Residencial,12,Fumigación,143,15.7,6,3,26625
53,CHIMBAS,Residencial,1,Desinfección,250,8.2,1,0,0
53,CHIMBAS,Residencial,2,Fumigación,152,6.5,4,1,7147
53,CHIMBAS,Residencial,3,Fumigación,95,7.3,3,1,10071
53,CHIMBAS,Residencial,4,Desinfección,126,6.2,6,2,15556
53,CHIMBAS,Residencial,5,Fumigación,176,6.9,7,1,8508
53,CHIMBAS,Residencial,6,Fumigación,241,6.2,5,1,10334
53,CHIMBAS,Residencial,7,Desinfección,64,7.5,8,0,3062
53,CHIMBAS,Residencial,8,Desratización,123,5.9,6,0,6938
53,CHIMBAS,Residencial,9,Fumigación,231,6.6,3,0,154
53,CHIMBAS,Residencial,10,Fumigación,89,8.2,3,0,5780
53,CHIMBAS,Residencial,11,Fumigación,90,5.3,2,1,9640
53,CHIMBAS,Residencial,12,Fumigación,142,6.3,1,3,26185
54,DESCONOCIDA,Residencial,1,Fumigación,62,13.9,4,3,31878
54,DESCONOCIDA,Residencial,2,Fumigación,352,12.8,2,5,50198
54,DESCONOCIDA,Residencial,3,Fumigación,175,12.4,7,2,19291
54,DESCONOCIDA,Residencial,4,Fumigación,197,13.2,3,2,18747
54,DESCONOCIDA,Residencial,5,Fumigación,260,12.2,8,3,39055
54,DESCONOCIDA,Residencial,6,Fumigación,470,13.8,3,1,9972
54,DESCONOCIDA,Residencial,7,Fumigación,134,12.2,1,0,0
54,DESCONOCIDA,Residencial,8,Fumigación,64,14.3,4,0,5392
54,DESCONOCIDA,Residencial,9,Fumigación,166,15.3,7,2,18538
54,DESCONOCIDA,Residencial,10,Desratización,92,12.3,8,0,0
54,DESCONOCIDA,Residencial,11,Desinfección,76,13.0,6,0,3934
54,DESCONOCIDA,Residencial,12,Desinfección,107,13.2,1,2,12842
55,DESCONOCIDA,Residencial,1,Desinfección,133,15.9,7,1,7677
55,DESCONOCIDA,Residencial,2,Fumigación,263,14.9,5,0,3322
55,DESCONOCIDA,Residencial,3,Fumigación,357,13.0,5,2,22415
55,DESCONOCIDA,Residencial,4,Fumigación,81,14.7,2,1,7744
55,DESCONOCIDA,Residencial,5,Desinfección,112,15.0,6,1,8072
55,DESCONOCIDA,Residencial,6,Desinfección,192,12.8,6,1,6170
55,DESCONOCIDA,Residencial,7,Fumigación,207,14.3,1,1,14116
55,DESCONOCIDA,Residencial,8,Fumigación,85,13.8,3,0,2012
55,DESCONOCIDA,Residencial,9,Fumigación,231,12.2,5,1,4421
55,DESCONOCIDA,Residencial,10,Fumigación,95,15.5,2,1,2917
55,DESCONOCIDA,Residencial,11,Desinfección,83,12.7,5,6,46730
55,DESCONOCIDA,Residencial,12,Desinfección,187,12.9,8,0,1254
56,DESCONOCIDA,Residencial,1,Fumigación,267,13.2,7,1,13344
56,DESCONOCIDA,Residencial,2,Desratización,166,12.9,5,2,16761
56,DESCONOCIDA,Residencial,3,Desinfección,151,15.3,5,2,16188
56,DESCONOCIDA,Residencial,4,Fumigación,134,13.3,7,0,2598
56,DESCONOCIDA,Residencial,5,Fumigación,146,12.5,7,0,0
56,DESCONOCIDA,Residencial,6,Fumigación,124,13.7,5,2,16235
56,DESCONOCIDA,Residencial,7,Fumigación,190,18.7,1,3,28398
56,DESCONOCIDA,Residencial,8,Fumigación,146,15.3,3,2,25921
56,DESCONOCIDA,Residencial,9,Fumigación,453,15.5,1,0,0
56,DESCONOCIDA,Residencial,10,Fumigación,170,14.5,2,1,12455
56,DESCONOCIDA,Residencial,11,Fumigación,124,13.7,6,0,3899
56,DESCONOCIDA,Residencial,12,Desratización,81,12.8,6,2,18705
57,DESCONOCIDA,Residencial,1,Fumigación,86,13.2,2,1,10510
57,DESCONOCIDA,Residencial,2,Fumigación,174,15.3,2,1,4529
57,DESCONOCIDA,Residencial,3,Fumigación,105,14.2,3,1,15855
57,DESCONOCIDA,Residencial,4,Desratización,155,12.1,1,1,10975
57,DESCONOCIDA,Residencial,5,Fumigación,276,13.9,2,1,10395
57,DESCONOCIDA,Residencial,6,Fumigación,74,14.1,1,1,5764
57,DESCONOCIDA,Residencial,7,Desratización,129,12.2,3,1,8676
57,DESCONOCIDA,Residencial,8,Desratización,65,13.7,3,0,8386
57,DESCONOCIDA,Residencial,9,Desinfección,159,17.0,2,1,8303
57,DESCONOCIDA,Residencial,10,Fumigación,68,12.4,1,1,7907
57,DESCONOCIDA,Residencial,11,Fumigación,73,12.1,4,2,16996
57,DESCONOCIDA,Residencial,12,Desinfección,334,12.0,7,1,543
58,DESCONOCIDA,Residencial,1,Desratización,99,12.3,7,2,19789
58,DESCONOCIDA,Residencial,2,Desinfección,83,12.5,3,2,16763
58,DESCONOCIDA,Residencial,3,Desinfección,275,14.3,8,3,22689
58,DESCONOCIDA,Residencial,4,Fumigación,83,17.5,2,2,19864
58,DESCONOCIDA,Residencial,5,Desinfección,168,12.5,6,2,17124
58,DESCONOCIDA,Residencial,6,Fumigación,171,15.9,3,5,37495
58,DESCONOCIDA,Residencial,7,Fumigación,222,12.1,1,1,11217
58,DESCONOCIDA,Residencial,8,Fumigación,77,12.3,6,2,20258
58,DESCONOCIDA,Residencial,9,Fumigación,89,12.0,6,0,0
58,DESCONOCIDA,Residencial,10,Fumigación,100,13.4,4,3,30226
58,DESCONOCIDA,Residencial,11,Fumigación,91,12.2,7,1,6371
58,DESCONOCIDA,Residencial,12,Desinfección,214,12.1,7,1,9259
59,DESCONOCIDA,Residencial,1,Fumigación,171,12.1,6,2,20066
59,DESCONOCIDA,Residencial,2,Desinfección,186,12.2,4,2,19440
59,DESCONOCIDA,Residencial,3,Fumigación,63,12.2,4,0,2619
59,DESCONOCIDA,Residencial,4,Fumigación,156,12.1,7,0,109
59,DESCONOCIDA,Residencial,5,Fumigación,300,14.3,4,5,59001
59,DESCONOCIDA,Residencial,6,Fumigación,419,15.8,5,1,16057
59,DESCONOCIDA,Residencial,7,Fumigación,108,15.4,1,1,7260
59,DESCONOCIDA,Residencial,8,Fumigación,225,13.1,4,2,19415
59,DESCONOCIDA,Residencial,9,Fumigación,90,16.4,7,1,9708
59,DESCONOCIDA,Residencial,10,Desratización,64,13.0,8,5,43156
59,DESCONOCIDA,Residencial,11,Fumigación,66,14.5,6,1,7133
59,DESCONOCIDA,Residencial,12,Desinfección,277,12.2,1,1,11035
60,DESCONOCIDA,Residencial,1,Fumigación,113,12.2,6,1,10208
60,DESCONOCIDA,Residencial,2,Desinfección,101,13.2,5,1,4757
60,DESCONOCIDA,Residencial,3,Desinfección,210,12.4,2,2,16121
60,DESCONOCIDA,Residencial,4,Desinfección,72,12.1,5,2,12368
60,DESCONOCIDA,Residencial,5,Fumigación,181,14.2,7,3,27595
60,DESCONOCIDA,Residencial,6,Fumigación,124,16.1,6,1,18850
60,DESCONOCIDA,Residencial,7,Fumigación,395,15.1,3,0,1843
60,DESCONOCIDA,Residencial,8,Desratización,111,16.5,6,1,13134
60,DESCONOCIDA,Residencial,9,Desinfección,129,13.3,1,1,11508
60,DESCONOCIDA,Residencial,10,Desratización,66,12.7,6,1,10939
60,DESCONOCIDA,Residencial,11,Fumigación,432,12.0,2,2,22731
60,DESCONOCIDA,Residencial,12,Desinfección,115,12.7,4,1,10365
61,SARMIENTO,Residencial,1,Desratización,343,60.7,8,1,14897
61,SARMIENTO,Residencial,2,Fumigación,58,62.6,6,2,22276
61,SARMIENTO,Residencial,3,Fumigación,163,60.4,6,1,12832
61,SARMIENTO,Residencial,4,Desinfección,404,62.1,2,1,11118
61,SARMIENTO,Residencial,5,Desinfección,99,60.1,5,3,20999
61,SARMIENTO,Residencial,6,Desinfección,157,61.8,8,0,1109
61,SARMIENTO,Residencial,7,Fumigación,283,60.4,7,3,32525
61,SARMIENTO,Residencial,8,Desinfección,116,63.4,6,1,10833
61,SARMIENTO,Residencial,9,Fumigación,65,60.1,4,2,25061
61,SARMIENTO,Residencial,10,Fumigación,107,61.8,5,1,13715
61,SARMIENTO,Residencial,11,Fumigación,164,61.5,8,1,14219
61,SARMIENTO,Residencial,12,Desinfección,163,60.8,6,1,7111
62,DESCONOCIDA,Residencial,1,Desinfección,203,15.8,3,1,8361
62,DESCONOCIDA,Residencial,2,Fumigación,88,12.8,8,1,6932
62,DESCONOCIDA,Residencial,3,Fumigación,386,12.2,4,2,27030
62,DESCONOCIDA,Residencial,4,Desratización,90,12.7,8,1,7613
62,DESCONOCIDA,Residencial,5,Fumigación,146,13.1,1,1,11511
62,DESCONOCIDA,Residencial,6,Desinfección,168,13.6,4,3,32242
